,name,number,address,lat,lng,total
733,새롬연합의원, 031-528-8278, 경기도 남양주시 진접읍 해밀예당1로 298 2층 ,127.2081939,37.7247916,"{'name': '새롬연합의원', 'number': ' 031-528-8278', 'address': ' 경기도 남양주시 진접읍 해밀예당1로 298 2층 ', 'lat': 127.2081939, 'lng': 37.7247916}"
734,새롬이비인후과의원, 031-352-5593, 경기도 화성시 향남읍 발안로 116 중앙프라자402호 ,126.9228503,37.1310923,"{'name': '새롬이비인후과의원', 'number': ' 031-352-5593', 'address': ' 경기도 화성시 향남읍 발안로 116 중앙프라자402호 ', 'lat': 126.9228503, 'lng': 37.1310923}"
735,새봄이비인후과의원, 031-8017-7373, 경기도 성남시 분당구 운중로 239 판교동301호 ,127.0897997,37.3898401,"{'name': '새봄이비인후과의원', 'number': ' 031-8017-7373', 'address': ' 경기도 성남시 분당구 운중로 239 판교동301호 ', 'lat': 127.0897997, 'lng': 37.3898401}"
736,새서울의원, 031-691-3537, 경기도 평택시 팽성읍 안정쇼핑로 36  -2층  ,0.0,0.0,"{'name': '새서울의원', 'number': ' 031-691-3537', 'address': ' 경기도 평택시 팽성읍 안정쇼핑로 36  -2층  ', 'lat': 0.0, 'lng': 0.0}"
737,새서울의원, 031-821-2800, 경기도 의정부시 평화로 660 가능동 동진빌딩2층,127.0448185,37.7508788,"{'name': '새서울의원', 'number': ' 031-821-2800', 'address': ' 경기도 의정부시 평화로 660 가능동 동진빌딩2층', 'lat': 127.0448185, 'lng': 37.7508788}"
738,새연세소아청소년과의원, 031-262-6613, 경기도 용인시 수지구 풍덕천로 89 풍덕천동 신정마을가상가동201202호,127.0920138,37.3213126,"{'name': '새연세소아청소년과의원', 'number': ' 031-262-6613', 'address': ' 경기도 용인시 수지구 풍덕천로 89 풍덕천동 신정마을가상가동201202호', 'lat': 127.0920138, 'lng': 37.3213126}"
739,새하늘이비인후과의원, 031-845-5075, 경기도 의정부시 추동로 15 신곡동 대명프라자301호,127.0577988,37.7432494,"{'name': '새하늘이비인후과의원', 'number': ' 031-845-5075', 'address': ' 경기도 의정부시 추동로 15 신곡동 대명프라자301호', 'lat': 127.0577988, 'lng': 37.7432494}"
740,샘소아청소년과의원, 031-461-0140, 경기도 의왕시 부곡시장4길 12 삼동2층 ,126.9520278,37.3179062,"{'name': '샘소아청소년과의원', 'number': ' 031-461-0140', 'address': ' 경기도 의왕시 부곡시장4길 12 삼동2층 ', 'lat': 126.9520278, 'lng': 37.3179062}"
741,샛별소아청소년과의원, 031-938-0191, 경기도 고양시 덕양구 백양로 51 화정동 네이버타운304호,126.8332853,37.63028,"{'name': '샛별소아청소년과의원', 'number': ' 031-938-0191', 'address': ' 경기도 고양시 덕양구 백양로 51 화정동 네이버타운304호', 'lat': 126.8332853, 'lng': 37.63028}"
742,서울365소아청소년과의원, 031-948-6405, 경기도 파주시 미래로 610 와동동 운정메디컬프라자302호,126.751447,37.7316526,"{'name': '서울365소아청소년과의원', 'number': ' 031-948-6405', 'address': ' 경기도 파주시 미래로 610 와동동 운정메디컬프라자302호', 'lat': 126.751447, 'lng': 37.7316526}"
743,서울가정의학과의원, 031-401-1275, 경기도 안산시 단원구 화정로 95 와동 ,126.8221992,37.3330005,"{'name': '서울가정의학과의원', 'number': ' 031-401-1275', 'address': ' 경기도 안산시 단원구 화정로 95 와동 ', 'lat': 126.8221992, 'lng': 37.3330005}"
744,서울가정의학과의원, 031-416-1275, 경기도 수원시 권선구 당진로31번길 15 당수동 ,126.939695,37.2918411,"{'name': '서울가정의학과의원', 'number': ' 031-416-1275', 'address': ' 경기도 수원시 권선구 당진로31번길 15 당수동 ', 'lat': 126.939695, 'lng': 37.2918411}"
745,서울가정의학과의원, 031-452-0016, 경기도 안양시 동안구 경수대로 609 호계동 호원빌딩2층,126.9555665,37.3767338,"{'name': '서울가정의학과의원', 'number': ' 031-452-0016', 'address': ' 경기도 안양시 동안구 경수대로 609 호계동 호원빌딩2층', 'lat': 126.9555665, 'lng': 37.3767338}"
746,서울가정의학과의원, 031-705-3395, 경기도 성남시 분당구 장미로 101 야탑동 장미마을근린상가1202호,127.1293787,37.415968,"{'name': '서울가정의학과의원', 'number': ' 031-705-3395', 'address': ' 경기도 성남시 분당구 장미로 101 야탑동 장미마을근린상가1202호', 'lat': 127.1293787, 'lng': 37.415968}"
747,서울가정의학과의원, 031-852-0151, 경기도 의정부시 용현로 158 민락동 한영빌딩3층,127.0934141,37.7404155,"{'name': '서울가정의학과의원', 'number': ' 031-852-0151', 'address': ' 경기도 의정부시 용현로 158 민락동 한영빌딩3층', 'lat': 127.0934141, 'lng': 37.7404155}"
748,서울가정의학과의원, 031-937-8275, 경기도 파주시 문산읍 독서울1길 14 선유프라자2층 ,126.8045246,37.8658518,"{'name': '서울가정의학과의원', 'number': ' 031-937-8275', 'address': ' 경기도 파주시 문산읍 독서울1길 14 선유프라자2층 ', 'lat': 126.8045246, 'lng': 37.8658518}"
749,서울가정의학과의원, 032-345-4154, 경기도 부천시 부일로749번길 4 역곡동 ,126.812985,37.4865534,"{'name': '서울가정의학과의원', 'number': ' 032-345-4154', 'address': ' 경기도 부천시 부일로749번길 4 역곡동 ', 'lat': 126.812985, 'lng': 37.4865534}"
750,서울꾸러기의원, 031-276-9799, 경기도 용인시 수지구 대지로 20 죽전동 죽전빌딩201호,127.1122711,37.3270594,"{'name': '서울꾸러기의원', 'number': ' 031-276-9799', 'address': ' 경기도 용인시 수지구 대지로 20 죽전동 죽전빌딩201호', 'lat': 127.1122711, 'lng': 37.3270594}"
751,서울내과의원, 02-2689-8977, 경기도 광명시 광명로 831 광명동2층 ,126.8514069,37.4736686,"{'name': '서울내과의원', 'number': ' 02-2689-8977', 'address': ' 경기도 광명시 광명로 831 광명동2층 ', 'lat': 126.8514069, 'lng': 37.4736686}"
752,서울내과의원, 031-222-7506, 경기도 화성시 효행로 1072 병점동 상록프라자405,127.0442931,37.2149697,"{'name': '서울내과의원', 'number': ' 031-222-7506', 'address': ' 경기도 화성시 효행로 1072 병점동 상록프라자405', 'lat': 127.0442931, 'lng': 37.2149697}"
753,서울내과의원, 031-333-2237, 경기도 용인시 처인구 포곡읍 포곡로 97-4 97 ,127.2160959,37.2692586,"{'name': '서울내과의원', 'number': ' 031-333-2237', 'address': ' 경기도 용인시 처인구 포곡읍 포곡로 97-4 97 ', 'lat': 127.2160959, 'lng': 37.2692586}"
754,서울내과의원, 031-511-5010, 경기도 남양주시 화도읍 먹갓로27번길 1 해성빌딩2층 ,127.2743835,37.6565197,"{'name': '서울내과의원', 'number': ' 031-511-5010', 'address': ' 경기도 남양주시 화도읍 먹갓로27번길 1 해성빌딩2층 ', 'lat': 127.2743835, 'lng': 37.6565197}"
755,서울내과의원, 031-859-0400, 경기도 양주시 회정로 114 덕정동 금강프라자301호,127.0659128,37.8372444,"{'name': '서울내과의원', 'number': ' 031-859-0400', 'address': ' 경기도 양주시 회정로 114 덕정동 금강프라자301호', 'lat': 127.0659128, 'lng': 37.8372444}"
756,서울드림소아청소년과의원, 031-726-0210, 경기도 광주시 오포읍 머루숯길 8 8 ,127.1557857,37.3604572,"{'name': '서울드림소아청소년과의원', 'number': ' 031-726-0210', 'address': ' 경기도 광주시 오포읍 머루숯길 8 8 ', 'lat': 127.1557857, 'lng': 37.3604572}"
757,서울드림소아청소년과의원, 031-928-6030, 경기도 의정부시 천보로 44 민락동 해동본타워8,127.0963458,37.7443253,"{'name': '서울드림소아청소년과의원', 'number': ' 031-928-6030', 'address': ' 경기도 의정부시 천보로 44 민락동 해동본타워8', 'lat': 127.0963458, 'lng': 37.7443253}"
758,서울명의원, 031-353-8255, 경기도 화성시 향남읍 상신하길로 66    ,126.8966893,37.1004943,"{'name': '서울명의원', 'number': ' 031-353-8255', 'address': ' 경기도 화성시 향남읍 상신하길로 66    ', 'lat': 126.8966893, 'lng': 37.1004943}"
759,서울명진내과의원, 031-8043-5688, 경기도 화성시 향남읍 상신하길로298번길 7-21 4층407410호호 ,126.9124754,37.1151722,"{'name': '서울명진내과의원', 'number': ' 031-8043-5688', 'address': ' 경기도 화성시 향남읍 상신하길로298번길 7-21 4층407410호호 ', 'lat': 126.9124754, 'lng': 37.1151722}"
760,서울미래소아청소년과의원, 031-426-9010, 경기도 안양시 동안구 흥안대로 378 평촌동 서울안과빌딩201호,126.9733622,37.3881529,"{'name': '서울미래소아청소년과의원', 'number': ' 031-426-9010', 'address': ' 경기도 안양시 동안구 흥안대로 378 평촌동 서울안과빌딩201호', 'lat': 126.9733622, 'lng': 37.3881529}"
761,서울베스트의원, 031-381-9400, 경기도 안양시 동안구 동안로 11 호계동 무궁화코오롱아파트상가3층301호,126.9555308,37.380734,"{'name': '서울베스트의원', 'number': ' 031-381-9400', 'address': ' 경기도 안양시 동안구 동안로 11 호계동 무궁화코오롱아파트상가3층301호', 'lat': 126.9555308, 'lng': 37.380734}"
762,서울본의원, 031-671-1121, 경기도 안성시 아양로 73 아양동 안성서희스타힐스아파트104호,127.2575992,37.0040906,"{'name': '서울본의원', 'number': ' 031-671-1121', 'address': ' 경기도 안성시 아양로 73 아양동 안성서희스타힐스아파트104호', 'lat': 127.2575992, 'lng': 37.0040906}"
763,서울삼성내과의원, 031-231-0055, 경기도 화성시 병점2로 38 병점동 삼성프라자2층,127.0410029,37.2064232,"{'name': '서울삼성내과의원', 'number': ' 031-231-0055', 'address': ' 경기도 화성시 병점2로 38 병점동 삼성프라자2층', 'lat': 127.0410029, 'lng': 37.2064232}"
764,서울삼성내과의원, 031-889-7090, 경기도 용인시 기흥구 죽전로 46 보정동 ,127.1138751,37.3202658,"{'name': '서울삼성내과의원', 'number': ' 031-889-7090', 'address': ' 경기도 용인시 기흥구 죽전로 46 보정동 ', 'lat': 127.1138751, 'lng': 37.3202658}"
765,서울삼성연합외과의원, 031-637-3119, 경기도 이천시 중리천로 76 중리동 라온펠리스401호,127.4457492,37.278464,"{'name': '서울삼성연합외과의원', 'number': ' 031-637-3119', 'address': ' 경기도 이천시 중리천로 76 중리동 라온펠리스401호', 'lat': 127.4457492, 'lng': 37.278464}"
766,서울삼성의원, 031-214-3456, 경기도 수원시 영통구 동수원로 520 매탄동 ,127.0476023,37.2729987,"{'name': '서울삼성의원', 'number': ' 031-214-3456', 'address': ' 경기도 수원시 영통구 동수원로 520 매탄동 ', 'lat': 127.0476023, 'lng': 37.2729987}"
767,서울삼성의원, 031-338-7582, 경기도 용인시 처인구 양지면 양지로 140  양지면 양지리 573-5  ,127.2837899,37.2343375,"{'name': '서울삼성의원', 'number': ' 031-338-7582', 'address': ' 경기도 용인시 처인구 양지면 양지로 140  양지면 양지리 573-5  ', 'lat': 127.2837899, 'lng': 37.2343375}"
768,서울삼성의원, 031-996-8861, 경기도 김포시 봉화로182번길 42 북변동 산호종합상가308호,126.7037653,37.6290909,"{'name': '서울삼성의원', 'number': ' 031-996-8861', 'address': ' 경기도 김포시 봉화로182번길 42 북변동 산호종합상가308호', 'lat': 126.7037653, 'lng': 37.6290909}"
769,서울새로운내과의원, 031-275-2255, 경기도 용인시 기흥구 용구대로2394번길 2 마북동 팬아시아빌딩403,127.1074949,37.2998155,"{'name': '서울새로운내과의원', 'number': ' 031-275-2255', 'address': ' 경기도 용인시 기흥구 용구대로2394번길 2 마북동 팬아시아빌딩403', 'lat': 127.1074949, 'lng': 37.2998155}"
770,서울성모의원, 031-407-1175, 경기도 안산시 상록구 구룡로 15 일동2층 ,126.8673784,37.3119873,"{'name': '서울성모의원', 'number': ' 031-407-1175', 'address': ' 경기도 안산시 상록구 구룡로 15 일동2층 ', 'lat': 126.8673784, 'lng': 37.3119873}"
771,서울성모의원, 031-947-5275, 경기도 파주시 숲속노을로 275 문발동 진원빌딩503,126.7108602,37.7250361,"{'name': '서울성모의원', 'number': ' 031-947-5275', 'address': ' 경기도 파주시 숲속노을로 275 문발동 진원빌딩503', 'lat': 126.7108602, 'lng': 37.7250361}"
772,서울성모이비인후과의원, 031-239-5075, 경기도 화성시 병점서로 33 병점동 두산탑프라자302호,127.0399281,37.2055535,"{'name': '서울성모이비인후과의원', 'number': ' 031-239-5075', 'address': ' 경기도 화성시 병점서로 33 병점동 두산탑프라자302호', 'lat': 127.0399281, 'lng': 37.2055535}"
773,서울소망이비인후과의원, 031-372-7119, 경기도 화성시 동탄대로시범길 146 청계동 포트센트럴시티4층403호,127.1131337,37.2003377,"{'name': '서울소망이비인후과의원', 'number': ' 031-372-7119', 'address': ' 경기도 화성시 동탄대로시범길 146 청계동 포트센트럴시티4층403호', 'lat': 127.1131337, 'lng': 37.2003377}"
774,서울소아과의원, 031-381-5275, 경기도 안양시 동안구 동안로 194 비산동 샛별한양스포츠센터216호,126.949145,37.3956432,"{'name': '서울소아과의원', 'number': ' 031-381-5275', 'address': ' 경기도 안양시 동안구 동안로 194 비산동 샛별한양스포츠센터216호', 'lat': 126.949145, 'lng': 37.3956432}"
775,서울소아과의원, 031-976-9200, 경기도 고양시 일산서구 일중로 46 일산동2층 ,126.7753976,37.6834603,"{'name': '서울소아과의원', 'number': ' 031-976-9200', 'address': ' 경기도 고양시 일산서구 일중로 46 일산동2층 ', 'lat': 126.7753976, 'lng': 37.6834603}"
776,서울소아청소년과의원, 031-203-6261, 경기도 수원시 영통구 매영로310번길 87 영통동동보신명아파트상가동2층203호 ,127.0640896,37.2506309,"{'name': '서울소아청소년과의원', 'number': ' 031-203-6261', 'address': ' 경기도 수원시 영통구 매영로310번길 87 영통동동보신명아파트상가동2층203호 ', 'lat': 127.0640896, 'lng': 37.2506309}"
777,서울소아청소년과의원, 031-217-1188, 경기도 용인시 기흥구 흥덕중앙로 41 영덕동 흥덕웰스프라자,127.0714555,37.2765075,"{'name': '서울소아청소년과의원', 'number': ' 031-217-1188', 'address': ' 경기도 용인시 기흥구 흥덕중앙로 41 영덕동 흥덕웰스프라자', 'lat': 127.0714555, 'lng': 37.2765075}"
778,서울소아청소년과의원, 031-293-9618, 경기도 수원시 장안구 화산로 87 천천동 정문상가201호,126.9824129,37.2917351,"{'name': '서울소아청소년과의원', 'number': ' 031-293-9618', 'address': ' 경기도 수원시 장안구 화산로 87 천천동 정문상가201호', 'lat': 126.9824129, 'lng': 37.2917351}"
779,서울소아청소년과의원, 031-423-2047, 경기도 의왕시 봇들로 40 포일동 ,126.9852801,37.3963801,"{'name': '서울소아청소년과의원', 'number': ' 031-423-2047', 'address': ' 경기도 의왕시 봇들로 40 포일동 ', 'lat': 126.9852801, 'lng': 37.3963801}"
780,서울소아청소년과의원, 031-613-2851, 경기도 화성시 동탄반석로 124 반송동 쎈타프라자5층501호,127.0715787,37.2000334,"{'name': '서울소아청소년과의원', 'number': ' 031-613-2851', 'address': ' 경기도 화성시 동탄반석로 124 반송동 쎈타프라자5층501호', 'lat': 127.0715787, 'lng': 37.2000334}"
781,서울소아청소년과의원, 031-654-7600, 경기도 안성시 공도읍 공도로 91 성지프라자2층 ,127.1711036,37.0001048,"{'name': '서울소아청소년과의원', 'number': ' 031-654-7600', 'address': ' 경기도 안성시 공도읍 공도로 91 성지프라자2층 ', 'lat': 127.1711036, 'lng': 37.0001048}"
782,서울소아청소년과의원, 031-713-7340, 경기도 성남시 분당구 내정로165번길 10-6 수내동 수내프라자2층,127.1191032,37.3742299,"{'name': '서울소아청소년과의원', 'number': ' 031-713-7340', 'address': ' 경기도 성남시 분당구 내정로165번길 10-6 수내동 수내프라자2층', 'lat': 127.1191032, 'lng': 37.3742299}"
783,서울소아청소년과의원, 031-798-0900, 경기도 광주시 중앙로 95-3 역동 ,127.2586694,37.4080354,"{'name': '서울소아청소년과의원', 'number': ' 031-798-0900', 'address': ' 경기도 광주시 중앙로 95-3 역동 ', 'lat': 127.2586694, 'lng': 37.4080354}"
784,서울소아청소년과의원, 031-841-3995, 경기도 양주시 삼숭로38번길 71 삼숭동 ,127.1051463,37.7967894,"{'name': '서울소아청소년과의원', 'number': ' 031-841-3995', 'address': ' 경기도 양주시 삼숭로38번길 71 삼숭동 ', 'lat': 127.1051463, 'lng': 37.7967894}"
785,서울수의원, 031-651-0177, 경기도 평택시 팽성읍 부용로 27    ,127.0587591,36.9632079,"{'name': '서울수의원', 'number': ' 031-651-0177', 'address': ' 경기도 평택시 팽성읍 부용로 27    ', 'lat': 127.0587591, 'lng': 36.9632079}"
786,서울시티의원, 031-826-1110, 경기도 의정부시 범골로 39 호원동2층 ,127.0390609,37.7283766,"{'name': '서울시티의원', 'number': ' 031-826-1110', 'address': ' 경기도 의정부시 범골로 39 호원동2층 ', 'lat': 127.0390609, 'lng': 37.7283766}"
787,서울아산365소아청소년과의원, 031-637-0365, 경기도 이천시 남천로 82 중리동3층301호 ,127.4464038,37.2765498,"{'name': '서울아산365소아청소년과의원', 'number': ' 031-637-0365', 'address': ' 경기도 이천시 남천로 82 중리동3층301호 ', 'lat': 127.4464038, 'lng': 37.2765498}"
788,서울아산나은의원, 031-792-8278, 경기도 하남시 미사강변서로 167-1 망월동 미사강변도시17단지2층,127.1825677,37.564906,"{'name': '서울아산나은의원', 'number': ' 031-792-8278', 'address': ' 경기도 하남시 미사강변서로 167-1 망월동 미사강변도시17단지2층', 'lat': 127.1825677, 'lng': 37.564906}"
789,서울아산내과의원, 031-559-6650, 경기도 남양주시 경춘로1256번길 9 평내동 오렌지웰빙타워401호,127.235412,37.6461178,"{'name': '서울아산내과의원', 'number': ' 031-559-6650', 'address': ' 경기도 남양주시 경춘로1256번길 9 평내동 오렌지웰빙타워401호', 'lat': 127.235412, 'lng': 37.6461178}"
790,서울아산이비인후과의원, 02-2684-7900, 경기도 광명시 오리로 865 철산동 명지빌딩2층1호,126.8658594,37.4752378,"{'name': '서울아산이비인후과의원', 'number': ' 02-2684-7900', 'address': ' 경기도 광명시 오리로 865 철산동 명지빌딩2층1호', 'lat': 126.8658594, 'lng': 37.4752378}"
791,서울아이키소아청소년과의원, 031-851-3001, 경기도 의정부시 오목로225번길 162 민락동 민락시티프라자302호,127.0958472,37.7444103,"{'name': '서울아이키소아청소년과의원', 'number': ' 031-851-3001', 'address': ' 경기도 의정부시 오목로225번길 162 민락동 민락시티프라자302호', 'lat': 127.0958472, 'lng': 37.7444103}"
792,서울앤서울소아과의원, 031-859-1929, 경기도 동두천시 지행로 50 지행동 성지타워407호,127.0526257,37.8921152,"{'name': '서울앤서울소아과의원', 'number': ' 031-859-1929', 'address': ' 경기도 동두천시 지행로 50 지행동 성지타워407호', 'lat': 127.0526257, 'lng': 37.8921152}"
793,서울어린이병원, 031-375-4197, 경기도 오산시 경기대로 209 원동 ,127.0731005,37.1434245,"{'name': '서울어린이병원', 'number': ' 031-375-4197', 'address': ' 경기도 오산시 경기대로 209 원동 ', 'lat': 127.0731005, 'lng': 37.1434245}"
794,서울엘소아청소년과의원, 031-521-8305, 경기도 남양주시 와부읍 덕소로 180 덕소두산위브아파트상가동313 314호,127.2152727,37.5799356,"{'name': '서울엘소아청소년과의원', 'number': ' 031-521-8305', 'address': ' 경기도 남양주시 와부읍 덕소로 180 덕소두산위브아파트상가동313 314호', 'lat': 127.2152727, 'lng': 37.5799356}"
795,서울여성병원, 031-985-7582, 경기도 김포시 김포대로 829 사우동 서울여성병원,126.721239,37.6188986,"{'name': '서울여성병원', 'number': ' 031-985-7582', 'address': ' 경기도 김포시 김포대로 829 사우동 서울여성병원', 'lat': 126.721239, 'lng': 37.6188986}"
796,서울여성병원, 032-230-3000, 경기도 부천시 길주로 84 상동17층 8층일부,126.7516041,37.5053201,"{'name': '서울여성병원', 'number': ' 032-230-3000', 'address': ' 경기도 부천시 길주로 84 상동17층 8층일부', 'lat': 126.7516041, 'lng': 37.5053201}"
797,서울연합소아청소년과의원, 031-857-8474, 경기도 양주시 옥정동로 274 옥정동302호 ,127.0990674,37.8314081,"{'name': '서울연합소아청소년과의원', 'number': ' 031-857-8474', 'address': ' 경기도 양주시 옥정동로 274 옥정동302호 ', 'lat': 127.0990674, 'lng': 37.8314081}"
798,서울연합의원, 031-373-6558, 경기도 오산시 궐리사로 37 궐동2층 ,127.0566896,37.1603709,"{'name': '서울연합의원', 'number': ' 031-373-6558', 'address': ' 경기도 오산시 궐리사로 37 궐동2층 ', 'lat': 127.0566896, 'lng': 37.1603709}"
799,서울연합의원, 031-378-6734, 경기도 화성시 동탄순환대로 685 영천동 동탄메디피아504호,127.1109261,37.2059564,"{'name': '서울연합의원', 'number': ' 031-378-6734', 'address': ' 경기도 화성시 동탄순환대로 685 영천동 동탄메디피아504호', 'lat': 127.1109261, 'lng': 37.2059564}"
800,서울연합의원, 031-571-5561, 경기도 남양주시 진접읍 금강로 1530-2 1530 ,127.192936,37.7268561,"{'name': '서울연합의원', 'number': ' 031-571-5561', 'address': ' 경기도 남양주시 진접읍 금강로 1530-2 1530 ', 'lat': 127.192936, 'lng': 37.7268561}"
801,서울연합의원, 031-684-7582, 경기도 평택시 안중읍 안현로서6길 32  현화리 47번지 301호  ,126.9259622,36.9849065,"{'name': '서울연합의원', 'number': ' 031-684-7582', 'address': ' 경기도 평택시 안중읍 안현로서6길 32  현화리 47번지 301호  ', 'lat': 126.9259622, 'lng': 36.9849065}"
802,서울온의원, 031-388-9889, 경기도 안양시 동안구 관평로 314 관양동 테라리움3층,126.9575507,37.4043741,"{'name': '서울온의원', 'number': ' 031-388-9889', 'address': ' 경기도 안양시 동안구 관평로 314 관양동 테라리움3층', 'lat': 126.9575507, 'lng': 37.4043741}"
803,서울위즈소아청소년과의원, 031-212-1275, 경기도 수원시 영통구 센트럴타운로 94 이의동 앤에스코어302호,127.0508664,37.2919436,"{'name': '서울위즈소아청소년과의원', 'number': ' 031-212-1275', 'address': ' 경기도 수원시 영통구 센트럴타운로 94 이의동 앤에스코어302호', 'lat': 127.0508664, 'lng': 37.2919436}"
804,서울으뜸소아청소년과의원, 031-657-6296, 경기도 평택시 비전3로 25 비전동 골든프라자301호,127.1047915,37.0024282,"{'name': '서울으뜸소아청소년과의원', 'number': ' 031-657-6296', 'address': ' 경기도 평택시 비전3로 25 비전동 골든프라자301호', 'lat': 127.1047915, 'lng': 37.0024282}"
805,서울의원, 031-281-8276, 경기도 용인시 기흥구 중부대로788번길 3 상하동 신풍빌딩,127.1425305,37.2580032,"{'name': '서울의원', 'number': ' 031-281-8276', 'address': ' 경기도 용인시 기흥구 중부대로788번길 3 상하동 신풍빌딩', 'lat': 127.1425305, 'lng': 37.2580032}"
806,서울의원, 031-358-8275, 경기도 화성시 우정읍 조암남로 8  -   ,0.0,0.0,"{'name': '서울의원', 'number': ' 031-358-8275', 'address': ' 경기도 화성시 우정읍 조암남로 8  -   ', 'lat': 0.0, 'lng': 0.0}"
807,서울의원, 031-528-2297, 경기도 남양주시 진접읍 광릉내로 108  팔야리 758-4  ,127.2058916,37.7463952,"{'name': '서울의원', 'number': ' 031-528-2297', 'address': ' 경기도 남양주시 진접읍 광릉내로 108  팔야리 758-4  ', 'lat': 127.2058916, 'lng': 37.7463952}"
808,서울의원, 031-964-1300, 경기도 고양시 덕양구 통일로 774 관산동2 3층,126.86455,37.6880369,"{'name': '서울의원', 'number': ' 031-964-1300', 'address': ' 경기도 고양시 덕양구 통일로 774 관산동2 3층', 'lat': 126.86455, 'lng': 37.6880369}"
809,서울이비인후과의원, 031-456-7582, 경기도 안양시 동안구 경수대로 428 호계동301 302호,126.9625172,37.3622689,"{'name': '서울이비인후과의원', 'number': ' 031-456-7582', 'address': ' 경기도 안양시 동안구 경수대로 428 호계동301 302호', 'lat': 126.9625172, 'lng': 37.3622689}"
810,서울이비인후과의원, 031-571-2630, 경기도 남양주시 진접읍 장현천로 28 우경메디프라자501호 ,127.183807,37.7191977,"{'name': '서울이비인후과의원', 'number': ' 031-571-2630', 'address': ' 경기도 남양주시 진접읍 장현천로 28 우경메디프라자501호 ', 'lat': 127.183807, 'lng': 37.7191977}"
811,서울이비인후과의원, 031-575-2462, 경기도 구리시 갈매중앙로 83 갈매동 아름터프라자503504호,127.1172502,37.6320617,"{'name': '서울이비인후과의원', 'number': ' 031-575-2462', 'address': ' 경기도 구리시 갈매중앙로 83 갈매동 아름터프라자503504호', 'lat': 127.1172502, 'lng': 37.6320617}"
812,서울이비인후과의원, 031-858-9760, 경기도 동두천시 지행로 50 지행동401 402,127.0526257,37.8921152,"{'name': '서울이비인후과의원', 'number': ' 031-858-9760', 'address': ' 경기도 동두천시 지행로 50 지행동401 402', 'lat': 127.0526257, 'lng': 37.8921152}"
813,서울이비인후과의원, 032-342-8258, 경기도 부천시 부일로 731 역곡동3층 ,126.8109389,37.4859033,"{'name': '서울이비인후과의원', 'number': ' 032-342-8258', 'address': ' 경기도 부천시 부일로 731 역곡동3층 ', 'lat': 126.8109389, 'lng': 37.4859033}"
814,서울중앙내과의원, 031-527-6223, 경기도 남양주시 별내중앙로 49 별내동202호 ,127.1236909,37.6468122,"{'name': '서울중앙내과의원', 'number': ' 031-527-6223', 'address': ' 경기도 남양주시 별내중앙로 49 별내동202호 ', 'lat': 127.1236909, 'lng': 37.6468122}"
815,서울중앙의원, 031-407-1014, 경기도 안산시 상록구 평안로1길 14 사동2층 ,126.8478936,37.2834932,"{'name': '서울중앙의원', 'number': ' 031-407-1014', 'address': ' 경기도 안산시 상록구 평안로1길 14 사동2층 ', 'lat': 126.8478936, 'lng': 37.2834932}"
816,서울중앙의원, 031-826-7565, 경기도 의정부시 동일로454번길 6 신곡동 풍림한국아파트상가204호,127.059957,37.7286412,"{'name': '서울중앙의원', 'number': ' 031-826-7565', 'address': ' 경기도 의정부시 동일로454번길 6 신곡동 풍림한국아파트상가204호', 'lat': 127.059957, 'lng': 37.7286412}"
817,서울참소아과의원, 031-232-6275, 경기도 화성시 병점1로 221 진안동 화인메디칼프라자4층,127.0418071,37.2136177,"{'name': '서울참소아과의원', 'number': ' 031-232-6275', 'address': ' 경기도 화성시 병점1로 221 진안동 화인메디칼프라자4층', 'lat': 127.0418071, 'lng': 37.2136177}"
818,서울키즈소아청소년과의원, 031-427-7070, 경기도 안양시 동안구 경수대로 428 호계동 덕유파크311호,126.9625172,37.3622689,"{'name': '서울키즈소아청소년과의원', 'number': ' 031-427-7070', 'address': ' 경기도 안양시 동안구 경수대로 428 호계동 덕유파크311호', 'lat': 126.9625172, 'lng': 37.3622689}"
819,서울탑연합의원, 031-555-3375, 경기도 구리시 체육관로 140 교문동일군타워4층 ,127.1371195,37.59712,"{'name': '서울탑연합의원', 'number': ' 031-555-3375', 'address': ' 경기도 구리시 체육관로 140 교문동일군타워4층 ', 'lat': 127.1371195, 'lng': 37.59712}"
820,서울튼튼소아청소년과의원, 02-899-4093, 경기도 광명시 범안로 1049 하안동7층701호 ,126.8792893,37.462719,"{'name': '서울튼튼소아청소년과의원', 'number': ' 02-899-4093', 'address': ' 경기도 광명시 범안로 1049 하안동7층701호 ', 'lat': 126.8792893, 'lng': 37.462719}"
821,서울하나로의원, 031-837-7582, 경기도 의정부시 평화로 375 호원동 회룡프라자501,127.0478573,37.7252733,"{'name': '서울하나로의원', 'number': ' 031-837-7582', 'address': ' 경기도 의정부시 평화로 375 호원동 회룡프라자501', 'lat': 127.0478573, 'lng': 37.7252733}"
822,서울햇님소아청소년과의원, 031-261-6288, 경기도 용인시 기흥구 구성3로 38 청덕동 휴먼시아물푸레마을5단지아파트B103호,127.1510791,37.2962402,"{'name': '서울햇님소아청소년과의원', 'number': ' 031-261-6288', 'address': ' 경기도 용인시 기흥구 구성3로 38 청덕동 휴먼시아물푸레마을5단지아파트B103호', 'lat': 127.1510791, 'lng': 37.2962402}"
