,title,price,rating,replyCount,brand,item0,item1,item2,item3
71,아이앤미꼬마쌀과자/유기농쌀과자 샘플듬뿍,0.22264875239923226,0.9,0.0011019421730800536,0.5483870967741935,그린원푸드 유기농 스틱 쌀과자 7종 세트,[건국우유] 포켓밀크 200정40정/국산원유/우유칼슘캔디,그린원푸드 유기농 과자 떡뻥 3종세트,트롤리 올인원 젤리 1000g/왕꿈틀이 할로윈 수입젤리
72,보령 베이비오 유기농 크래커 검은콩+레시틴-1개 간식,0.045105566218809984,1.0,0.0,0.564516129032258,그린원푸드 10+3 국산 유기농쌀과자 떡뻥/스틱/과일칩,그린원푸드 유기농 과자 3종 세트,그린원푸드 유기농 쌀과자 4종 세트,그린원푸드 유기농 떡뻥 과자 스틱 3종 세트
73,[함소아제약] 함소아 오비타 50정x3봉,0.23896353166986564,1.0,2.5044140297273947e-05,0.5806451612903225,팜투패밀리 오가닉 라이스 퍼프 레인보우 치발기 칩 30g,[건국우유] 포켓밀크200정/40정/키즈/국산원유/우유칼슘캔디,그린원푸드 유기농 스틱 쌀과자 7종 세트,아이앤미꼬마쌀과자/유기농쌀과자 샘플듬뿍
74,[매일유업] 매일 상하 맛있는 비타치즈 딸기/플레인/요구르트 6박스(48매),0.44337811900191937,1.0,3.756621044591092e-05,0.03225806451612903,[매일유업] 요미요미 쌀떡뻥 고구마와 연근 30gx6팩,[매일유업] 매일유업 요미요미 쌀떡뻥 현미와보리 30gx6팩,요미요미 유기농 쌀과자 25gx8팩 7개월/12개월,[남양] 아이꼬야 요거트볼 불가리스 사과/딸기/블루베리 8개
75,(자연) 사과하나당근반쪽100ml 30포,0.47456813819577737,1.0,0.0,0.3064516129032258,블랙포레스트 꼬마곰 젤리 2.72kg 구미베어 코스트코,아이배냇 스틱 유기농 쌀과자와 병아리콩 떡뻥,아이배냇 사과 조아 과일칩,(무료배송) 해피베이비 퍼프 6종 3개 담기
76,[아이배냇] 꼬마 육포/영양간식/아기간식,0.06645873320537429,1.0,0.00020035312237819158,0.4032258064516129,[아이배냇] 꼬마 육포/어린이 영양간식/아기간식,[아이배냇] 핑커 요거트 과자 블루베리/딸기/유산균과자/과자,[아이배냇] 핑거치즈/과자/쌀과자/핑거/두유,[아이배냇] 쌀과자/곡물/핑거/과자/떡뻥
77,(무료배송) 해피베이비 퍼프 6종 3개 담기,0.4529750479846449,1.0,1.2522070148636973e-05,0.45161290322580644,블랙포레스트 꼬마곰 젤리 2.72kg 구미베어 코스트코,아이배냇 스틱 유기농 쌀과자와 병아리콩 떡뻥,해피 퍼프스 아무거나 3개 담기,베이비락 19종 생유산균 프로바이오틱스 어린이유산균
78,[엘빈즈] 엘빈즈 쌀눈 핫도그 (10개입),0.2159309021113244,0.9,8.765449104045881e-05,0.3225806451612903,엘빈즈 쌀눈담은 건강한 쌀과자 곡물그대로 6p V세트,엘빈즈 쌀눈 담은 건강한 과자 곡물 그대로 6p J세트,엘빈즈 쌀눈 담은 건강한 과자 곡물 그대로 6p L세트,엘빈즈 우리밀로 만든 어린이 핫도그(10개입)
79,그린원푸드 10+3 국산 유기농쌀과자 떡뻥/스틱/과일칩,0.020633397312859885,0.9,0.0018031781014037243,0.5967741935483871,베베쿡 처음먹는 유기농 떡뻥 쌀과자,그린원푸드 유기농 과자 3종 세트,그린원푸드 유기농 쌀과자 4종 세트,그린원푸드 유기농 떡뻥 과자 스틱 3종 세트
80,남양유업 모음전 과자 주스 맘스쿠킹 두유 간식 꼬야,0.057821497120921314,0.7000000000000001,3.756621044591092e-05,0.08064516129032258,남양 아이꼬야 치즈볼/동결건조/불가리스/쌀과자,[매일유업] 요미요미 유기농쌀과자 모음전/유아식/이유식,10+2 또야호야 유기농 아기간식 /유아떡뻥쌀과자,내아이애 유기농 떡뻥 과자 3종 세트
81,팜투패밀리 아이간식 김 배도라지 세트모음전,0.5009596928982726,1.0,1.2522070148636973e-05,0.6129032258064516,베이비락 19종 생유산균 프로바이오틱스 어린이유산균,팜투패밀리 오가닉 라이스퍼프 레인보우 볼 간식 6p 혼합세트,그린원푸드 유기농 떡뻥 스틱 10종 세트,멈멈 쌀과자 4종세트 혼합세트 (케이스+아람쥬스증정)
82,엘빈즈 우리밀로 만든 어린이 핫도그(10개입),0.20129558541266795,1.0,0.0,0.3225806451612903,벨라민츠 무설탕 과일맛 민트 20g x 9개/코스트코,[맘스쌀과자] 유기농쌀로 만든 믿을수 있는 쌀가루-맘스쌀과자,엘빈즈 쌀눈담은 건강한 쌀과자 곡물그대로 6p V세트,엘빈즈 쌀눈 담은 건강한 과자 곡물 그대로 6p J세트
83,멈멈 쌀과자 4종세트 혼합세트 (케이스+아람쥬스증정),0.4040307101727447,0.9,0.0009141111208504991,0.6290322580645161,멈멈 쌀과자,팜투패밀리 오가닉 라이스퍼프 레인보우 볼 간식 6p 혼합세트,그린원푸드 유기농 떡뻥 스틱 10종 세트,팜투패밀리 오가닉 라이스 퍼프 레인보우 소프트 바 혼합 세트 5p
84,[파스퇴르] 파스퇴르 전용목장 멸균우유 200mlx24팩,0.3666026871401152,0.9,2.5044140297273947e-05,0.2096774193548387,일동후디스 웨하스 3종 혼합,일동후디스 유기농 유아 쌀과자 6p 세트,일동후디스 구워만든 순곡물바,후디스 냠냠 유기농쌀과자 시금치떡뻥 1box - 6개입
85,[아이배냇] 생(生)유산균 출시기념 초특가 1+1(60포)(3만+사은품),0.27039347408829173,1.0,0.000500882805945479,0.4032258064516129,[아이배냇] 아이배냇 핑거요거트 4+1 / 다섯가지맛,(킨더조이) 킨더조이 디즈니프린세스 T3 X 3개,벨라민츠 무설탕 과일맛 민트 20g x 9개/코스트코,엘빈즈 우리밀로 만든 어린이 핫도그(10개입)
86,[매일유업] 매일유업 요미요미 쌀떡뻥 현미와보리 30gx6팩,0.35460652591170827,1.0,0.0,0.03225806451612903,[매일유업] 요미요미 쌀떡뻥 고구마와 연근 30gx6팩,내아이애 유기농 순수 야채링 과자 단호박 3p + 자색고구마 3p,[매일유업] 매일 상하 맛있는 비타치즈 딸기/플레인/요구르트 6박스(48매),HARIBO 하리보 골드베렌 젤리 980G/해피콜라젤리 980g
87,[야미얼스] 막대사탕100개-아이키커/알사탕/캔디/화이트데이/간식,0.6425143953934741,0.9,0.0019534429431873677,0.4193548387096774,아이배냇 핑거 요거트,네슬레 거버 과일맛 퍼프 세트 42g 6통 묶음세트,[커클랜드] 커클랜드 젤리벨리 젤리빈 1.8kg 45가지맛 코스트코,[롯데아이몰] 목소리도맑음 배도라지푸룬 방구소리방긋 10억유산균
88,[일동후디스] 동결건조 과일칩15g 순사과/순배/순딸기/아기간식,0.045105566218809984,1.0,0.0,0.16129032258064516,후디스 유기농김 2종 택1,[분유이야기] 일동후디스 유기농 쌀과자 떡뻥(30g). 곡물바(40g),[일동후디스] 일동후디스 아기과자 구워만든 순 곡물바 5+1 행사중,후디스.요미요미.아이배냇.남양 아기 과자/간식 48종
89,내아이애 유기농 떡뻥 과자 3종 세트,0.14779270633397315,0.9,0.01142012797555692,0.04838709677419355,내아이애 정성빚은 쌀튀밥,내이브로 과자링,[매일유업] 요미요미 유기농쌀과자 모음전/유아식/이유식,내아이애 콩고물 쌀과자
90,베베쿡 쌀쿵 쌀과자,0.1506717850287908,0.9,0.05194154697654617,0.6451612903225806,거버 퍼프 8개월부터 42g,그린원푸드 유기농 과자 떡뻥 3종세트,아기밀냠냠 순곡물바 3종 혼합,그린원푸드 유기농 떡뻥 과자 스틱 3종 세트
91,일동후디스 유기농 유아 쌀과자 6p 세트,0.40163147792706333,0.9,0.0009767214715936839,0.16129032258064516,일동후디스 순 과일칩,일동후디스 웨하스 3종 혼합,[파스퇴르] 파스퇴르 전용목장 멸균우유 200mlx24팩,일동후디스 김과자
92,그린원푸드 유기농 쌀과자 4종 세트,0.08781190019193859,0.9,0.00835222078914086,0.5967741935483871,그린원푸드 유기농 과자 3종 세트,그린원푸드 유기농 떡뻥 과자 스틱 3종 세트,베베쿡 처음먹는 유기농 떡뻥 쌀과자,거버 퍼프 8개월부터 42g
93,베베쿡 처음먹는 유기농 떡뻥 쌀과자,0.061900191938579666,0.9,0.0035061796416183525,0.6451612903225806,거버 퍼프 8개월부터 42g,Hot Kid 어린이 멈-멈 오가닉 스트로베리 라이스 비스킷 60g,Hot Kid 차일드 멈-멈 오리지널 오가닉 라이스 러스크 50g,Baby Mum-Mum 라이스 러스크 50g
94,거버 퍼프 8개월부터 42g,0.10220729366602688,0.9,0.0016028249790255326,0.6612903225806451,Hot Kid 차일드 멈-멈 사과 & 호박 라이스 러스크 50g,베베쿡 처음먹는 유기농 떡뻥 쌀과자,빙그레 뽀로로와 친구들 플레인 65g + 치즈 65g + 카카오 65g x 2p,Hot Kid 차일드 멈-멈 오리지널 오가닉 라이스 러스크 50g
95,그린원푸드 유기농 과자 3종 세트,0.08733205374280231,0.9,0.00901589050701862,0.5967741935483871,그린원푸드 유기농 쌀과자 4종 세트,그린원푸드 유기농 떡뻥 과자 스틱 3종 세트,베베쿡 처음먹는 유기농 떡뻥 쌀과자,거버 퍼프 8개월부터 42g
96,해피베이비 유기농 퍼프스 60g,0.07365642994241843,0.9,0.1420127975556919,0.45161290322580644,아이배냇 꼬마 육포,Happy Baby 베이크드 오가닉 치즈 & 그레인 스낵 46g,[아이배냇] 쌀과자/곡물/핑거/과자/떡뻥,[아이배냇] 핑커 요거트 과자 블루베리/딸기/유산균과자/과자
97,일동후디스 유기농 쌀과자 떡뻥,0.31885796545105566,0.9,0.1507406804492919,0.6774193548387096,멈멈 쌀과자,팜투패밀리 오가닉 라이스 퍼프 레인보우 소프트 바 혼합 세트 5p,올가홀푸드 순수한 딸기칩 13g,멈멈 쌀과자 4종세트 혼합세트 (케이스+아람쥬스증정)
98,아이배냇 꼬마 육포,0.10844529750479848,0.9,0.004733342516184776,0.4032258064516129,[아이배냇] 핑거치즈/과자/쌀과자/핑거/두유,[아이배냇] 핑커 요거트 과자 블루베리/딸기/유산균과자/과자,[아이배냇] 꼬마 육포/영양간식/아기간식,[아이배냇] 꼬마 육포/어린이 영양간식/아기간식
99,그린원푸드 유기농 스틱 쌀과자 7종 세트,0.2384836852207294,0.9,0.0031555616774565174,0.5967741935483871,팜투패밀리 오가닉 라이스 퍼프 레인보우 소프트 바 혼합 세트 5p,아이앤미꼬마쌀과자/유기농쌀과자 샘플듬뿍,그린원푸드 유기농 과자 떡뻥 3종세트,[건국우유] 포켓밀크 200정40정/국산원유/우유칼슘캔디
100,Baby Mum-Mum 라이스 러스크 50g,0.04966410748560461,0.9,0.01626616912307943,0.6935483870967741,Hot Kid 어린이 멈-멈 오가닉 스트로베리 라이스 비스킷 60g,Hot Kid 차일드 멈-멈 오리지널 오가닉 라이스 러스크 50g,빙그레 뽀로로와 친구들 카카오,올가홀푸드 유기농 쌀튀밥
101,일동후디스 구워만든 순곡물바,0.30014395393474086,0.9,0.030879424986538777,0.16129032258064516,일동후디스 구워만든 순곡물 바,후디스 냠냠 유기농쌀과자 시금치떡뻥 1box - 6개입,후디스 냠냠 유기농쌀과자 자색고구마떡뻥 1box - 6개,일동후디스 웨하스 3종 혼합
102,빙그레 뽀로로와 친구들 플레인 65g + 치즈 65g + 카카오 65g x 2p,0.09093090211132439,0.9,0.0009767214715936839,0.7096774193548387,Hot Kid 차일드 멈-멈 사과 & 호박 라이스 러스크 50g,올가홀푸드 순수한 배칩,올가홀푸드 자연에서 만든 순수한 사과칩,빙그레 뽀로로와 친구들 카카오
103,올가홀푸드 유기농 쌀튀밥,0.06285988483685222,0.9,0.010005134048760942,0.7258064516129032,빙그레 뽀로로와 친구들 카카오,Hot Kid 어린이 멈-멈 오가닉 스트로베리 라이스 비스킷 60g,Hot Kid 차일드 멈-멈 오리지널 오가닉 라이스 러스크 50g,빙그레 뽀로로와 친구들 플레인 65g + 치즈 65g + 카카오 65g x 2p
104,그린원푸드 유기농 떡뻥 과자 스틱 3종 세트,0.10820537428023033,0.9,0.002541980240173306,0.5967741935483871,그린원푸드 유기농 쌀과자 4종 세트,그린원푸드 유기농 과자 3종 세트,그린원푸드 유기농 과자 떡뻥 3종세트,거버 퍼프 8개월부터 42g
105,올가홀푸드 딸기 사르르 스낵,0.14155470249520155,0.8,0.0017781339611064502,0.7258064516129032,올가홀푸드 사르르 스낵,올가홀푸드 국산 단호박을 넣은 단호박 웨하스,올가홀푸드 오븐에 구워 만든 별별 뮤즐리 300g,올가홀푸드 유기농 밀키롤 블루베리 & 요거트 7p
106,올가홀푸드 순수한 유기농 스낵,0.06933781190019195,0.8,0.015352058002228929,0.7258064516129032,올가홀푸드 유기농 밀키롤 블루베리 & 요거트 7p,올가홀푸드 국산 단호박을 넣은 단호박 웨하스,올가홀푸드 사르르 스낵,올가홀푸드 딸기 사르르 스낵
107,짱죽 헬로 짱 유기농 과자 9종 세트,0.1902591170825336,0.9,0.007788727632452198,0.7419354838709677,프로엠 요거팜 무농약 쌀로만든 블루베리 스낵,프로엠 맘스케어 유기농 까까,아기밀냠냠 순곡물바 3종 혼합,하마씨앤티 유기농 떡뻥 쌀과자 5종
108,아이배냇 스틱 유기농 쌀과자 떡뻥,0.3781190019193858,0.9,0.0021663181357141964,0.4032258064516129,[리뉴얼라이프] 유기농과자 8개묶음/과자/쌀떡과자/현미/베리/딸기,아이배냇 사과 조아 과일칩,아이배냇 곡물친구,해피 퍼프스 아무거나 3개 담기
109,남양유업 아이꼬야 동결건조 과일칩,0.47576775431861806,0.9,0.008076735245870848,0.7580645161290323,남양유업 아이꼬야 불가리스 17g,멈멈 쌀과자 4종세트 혼합세트 (케이스+아람쥬스증정),팜투패밀리 오가닉 라이스퍼프 레인보우 볼 간식 6p 혼합세트,멈멈 쌀과자
110,멈멈 쌀과자,0.3738003838771593,0.9,0.014488035161972978,0.6290322580645161,멈멈 쌀과자 4종세트 혼합세트 (케이스+아람쥬스증정),그린원푸드 유기농 떡뻥 스틱 10종 세트,팜투패밀리 오가닉 라이스퍼프 레인보우 볼 간식 6p 혼합세트,팜투패밀리 오가닉 라이스 퍼프 레인보우 소프트 바 혼합 세트 5p
111,일동후디스 구워만든 순곡물바 세트 바나나 40g x 2p + 치즈 40g x 2p + 당근 40g x 2p,0.3531669865642994,0.8,0.00010017656118909579,0.16129032258064516,[파스퇴르] 바른목장우유125ml(24팩),일동후디스 웨하스 3종 혼합,일동후디스 유기농 유아 쌀과자 6p 세트,[파스퇴르] 파스퇴르 전용목장 멸균우유 200mlx24팩
112,아이배냇 곡물친구,0.32197696737044146,0.9,0.03454839154008941,0.4032258064516129,[리뉴얼라이프] 유기농과자 8개묶음/과자/쌀떡과자/현미/베리/딸기,아이배냇 스틱 유기농 쌀과자 떡뻥,[아이배냇] 아이배냇 핑거요거트 4+1 / 다섯가지맛,아이배냇 구워 만든 한과
113,올가홀푸드 국산 단호박을 넣은 단호박 웨하스,0.1281190019193858,0.8,0.004082194868455654,0.7258064516129032,올가홀푸드 사르르 스낵,올가홀푸드 딸기 사르르 스낵,올가홀푸드 유기농 밀키롤 블루베리 & 요거트 7p,올가홀푸드 오븐에 구워 만든 별별 뮤즐리 300g
114,내아이애 정성빚은 쌀튀밥,0.20705374280230326,0.9,0.002253972626754655,0.04838709677419355,내이브로 과자링,내아이애 콩고물 쌀과자,내아이애 유기농 쌀과자 간식 셋트 (8+1이벤트),내아이애 스스로 스틱 5종 세트
115,팜투패밀리 오가닉 라이스퍼프 레인보우 볼 간식 6p 혼합세트,0.43857965451055664,0.9,7.513242089182184e-05,0.6129032258064516,그린원푸드 유기농 떡뻥 스틱 10종 세트,멈멈 쌀과자 4종세트 혼합세트 (케이스+아람쥬스증정),멈멈 쌀과자,팜투패밀리 아이간식 김 배도라지 세트모음전
116,내아이애 요거트 현미 요거링 딸기 3p + 블루베리 3p,0.31046065259117084,0.9,0.002554502310321943,0.04838709677419355,내아이애 유기농쌀 떡뻥 사과 3p +바나나 3p,내아이애 유기농쌀 스스로 스틱 단호박 3p + 자색고구마 3p,내아이애 유기농쌀 스스로 스틱 양파 3p + 브로콜리 3p,내이브로 동결건조 과일칩
117,하마씨앤티 유기농 떡뻥 쌀과자 5종,0.24736084452975052,0.9,0.015777808387282585,0.7741935483870968,올가홀푸드 순수한 딸기칩 13g,짱죽 헬로 짱 유기농 과자 9종 세트,맘마밀요미요미 유기농쌀떡뻥 5종 혼합,프로엠 요거팜 무농약 쌀로만든 블루베리 스낵
118,일동후디스 김과자,0.4805662188099808,0.9,0.007625940720519917,0.16129032258064516,일동후디스 순 과일칩,볼과자,일동후디스 그릭 요거볼 핑거푸드,후디스 냠냠 순 과일칩 10개 / 순사과 / 순배 / 순딸기
119,일동후디스 그릭 요거볼 핑거푸드,0.5489443378119002,0.9,0.027723863309082258,0.16129032258064516,볼과자,[코스트코] 웰치스 후르츠 젤리 100봉 2.55kg,후디스 냠냠 순 과일칩 10개 / 순사과 / 순배 / 순딸기,일동후디스 비타민마을 물고기 친구들 60g
120,프로엠 요거팜 무농약 쌀로만든 블루베리 스낵,0.1751439539347409,0.9,0.004270025920685208,0.7903225806451613,프로엠 맘스케어 유기농 까까,맘마밀 요미요미 유기농쌀과자 7개월,짱죽 헬로 짱 유기농 과자 9종 세트,하마씨앤티 유기농 떡뻥 쌀과자 5종
121,내아이애 유기농쌀 떡뻥 사과 3p +바나나 3p,0.31046065259117084,0.9,0.0016654353297687174,0.04838709677419355,내아이애 유기농쌀 스스로 스틱 단호박 3p + 자색고구마 3p,내아이애 요거트 현미 요거링 딸기 3p + 블루베리 3p,내아이애 유기농쌀 스스로 스틱 양파 3p + 브로콜리 3p,내이브로 동결건조 과일칩
122,아기밀냠냠 볼과자 4종 혼합,0.19313819577735125,0.8,0.0048961294281170565,0.6774193548387096,올가홀푸드 오븐에 구워 만든 별별 뮤즐리 300g,올가홀푸드 딸기 사르르 스낵,올가홀푸드 사르르 스낵,올가홀푸드 국산 단호박을 넣은 단호박 웨하스
123,올가홀푸드 사르르 스낵,0.13963531669865645,0.8,0.0017030015402146284,0.7258064516129032,올가홀푸드 딸기 사르르 스낵,올가홀푸드 국산 단호박을 넣은 단호박 웨하스,올가홀푸드 유기농 밀키롤 블루베리 & 요거트 7p,올가홀푸드 오븐에 구워 만든 별별 뮤즐리 300g
124,내아이애 동결건조 과일칩,0.3536468330134357,0.9,0.024605867842071652,0.04838709677419355,내아이애 요거트 현미 요거링 딸기 3p + 블루베리 3p,내아이애 유기농쌀 떡뻥 사과 3p +바나나 3p,내아이애 유기농쌀 스스로 스틱 단호박 3p + 자색고구마 3p,내아이애 유기농쌀 스스로 스틱 양파 3p + 브로콜리 3p
125,엘빈즈 쌀눈 담은 건강한 과자 곡물 그대로 6p J세트,0.20057581573896355,0.9,0.00017530898208091762,0.3225806451612903,엘빈즈 쌀눈 담은 건강한 과자 곡물 그대로 6p L세트,엘빈즈 쌀눈담은 건강한 쌀과자 곡물그대로 6p V세트,[엘빈즈] 엘빈즈 쌀눈 핫도그 (10개입),엘빈즈 쌀눈 담은 건강한 과자 곡물 그대로 6p A세트
126,Plum Organics 슈퍼 퍼프 오가닉 베지 프루트 & 그레인 퍼프 42g,0.06477927063339732,0.9,0.015301969721634381,0.8064516129032258,올가홀푸드 유기농 쌀튀밥,짱죽 유기농 쌀과자 헬로 짱 6종 A세트,짱죽 유기농 쌀과자 헬로 짱 6종 B세트,올가홀푸드 순수한 배칩
127,일동후디스 순 과일칩,0.4541746641074856,0.9,0.0011019421730800536,0.16129032258064516,일동후디스 김과자,일동후디스 유기농 유아 쌀과자 6p 세트,볼과자,일동후디스 그릭 요거볼 핑거푸드
128,맘마밀요미요미 유기농쌀떡뻥 5종 혼합,0.2946257197696737,0.9,0.002053619504376464,0.8225806451612903,매일유업 요미요미 유기농 쌀떡뻥 30g,키딜리셔스 쌀과자 40g,하마씨앤티 유기농 떡뻥 쌀과자 5종,이든힐 퍼프 과일맛 스낵
129,내아이애 유기농 쌀과자 간식 셋트 (8+1이벤트),0.26103646833013433,0.9,0.007250278616060808,0.04838709677419355,내아이애 스스로 스틱 5종 세트,내아이애 유기농 쌀과자 과일담은 현미 과자 모음 할인전(8+1이벤트),내아이애 콩고물 쌀과자,[매일유업] 요미요미 유기농쌀떡뻥 30g 6봉
130,올가홀푸드 자연에서 만든 순수한 사과칩,0.10076775431861805,0.9,0.002053619504376464,0.7258064516129032,올가홀푸드 순수한 배칩,빙그레 뽀로로와 친구들 플레인 65g + 치즈 65g + 카카오 65g x 2p,짱죽 유기농 쌀과자 헬로 짱 6종 A세트,짱죽 유기농 쌀과자 헬로 짱 6종 B세트
131,짱죽 유기농 쌀과자 헬로 짱 6종 A세트,0.11444337811900193,0.9,0.0007388021387695814,0.7419354838709677,짱죽 유기농 쌀과자 헬로 짱 6종 B세트,올가홀푸드 자연에서 만든 순수한 사과칩,올가홀푸드 순수한 배칩,빙그레 뽀로로와 친구들 플레인 65g + 치즈 65g + 카카오 65g x 2p
132,Hot Kid 차일드 멈-멈 사과 & 호박 라이스 러스크 50g,0.08589251439539348,0.9,0.0017280456805119024,0.6935483870967741,빙그레 뽀로로와 친구들 플레인 65g + 치즈 65g + 카카오 65g x 2p,Hot Kid 차일드 멈-멈 오리지널 오가닉 라이스 러스크 50g,Hot Kid 어린이 멈-멈 오가닉 스트로베리 라이스 비스킷 60g,빙그레 뽀로로와 친구들 카카오
133,매일유업 요미요미 유기농 쌀떡뻥 30g,0.3318138195777351,0.9,0.029138857235878238,0.8387096774193548,맘마밀요미요미 유기농쌀떡뻥 5종 혼합,키딜리셔스 쌀과자 40g,하마씨앤티 유기농 떡뻥 쌀과자 5종,이든힐 퍼프 과일맛 스낵
134,엘빈즈 한입 쏘옥 큐브 요거트 과자 6p C세트,0.3440499040307102,0.8,0.0004507945253509311,0.3225806451612903,엘빈즈 한입 쏘옥 큐브 요거트 과자 6p E세트,아이배냇 구워 만든 한과,아이배냇 핑거 동글이,[리뉴얼라이프] 유기농과자 8개묶음/과자/쌀떡과자/현미/베리/딸기
135,올가홀푸드 유기농 밀키롤 블루베리 & 요거트 7p,0.09740882917466412,0.8,0.0011144642432286906,0.7258064516129032,올가홀푸드 국산 단호박을 넣은 단호박 웨하스,올가홀푸드 순수한 유기농 스낵,올가홀푸드 사르르 스낵,올가홀푸드 딸기 사르르 스낵
136,내이브로 동결건조 과일칩,0.30758157389635316,0.9,0.0008014124895127663,0.06451612903225806,내아이애 유기농쌀 스스로 스틱 양파 3p + 브로콜리 3p,내아이애 유기농쌀 스스로 스틱 단호박 3p + 자색고구마 3p,내아이애 유기농쌀 떡뻥 사과 3p +바나나 3p,내아이애 요거트 현미 요거링 딸기 3p + 블루베리 3p
137,프로엠 맘스케어 유기농 까까,0.16146833013435702,0.9,0.0071751461951689854,0.7903225806451613,프로엠 요거팜 무농약 쌀로만든 블루베리 스낵,맘마밀 요미요미 유기농쌀과자 7개월,짱죽 헬로 짱 유기농 과자 9종 세트,짱죽 유기농 쌀과자 헬로 짱 6종 A세트
138,팜투패밀리 오가닉 라이스 퍼프 레인보우 소프트 바 혼합 세트 5p,0.2802303262955854,0.9,7.513242089182184e-05,0.6129032258064516,그린원푸드 유기농 스틱 쌀과자 7종 세트,아이앤미꼬마쌀과자/유기농쌀과자 샘플듬뿍,멈멈 쌀과자,[건국우유] 포켓밀크 200정40정/국산원유/우유칼슘캔디
139,엘빈즈 한입 쏘옥 큐브 요거트 과자 6p E세트,0.3440499040307102,0.8,0.00015026484178364368,0.3225806451612903,엘빈즈 한입 쏘옥 큐브 요거트 과자 6p C세트,아이배냇 구워 만든 한과,아이배냇 핑거 동글이,[리뉴얼라이프] 유기농과자 8개묶음/과자/쌀떡과자/현미/베리/딸기
140,내아이애 유기농쌀 스스로 스틱 양파 3p + 브로콜리 3p,0.31046065259117084,0.9,0.0004883607357968419,0.04838709677419355,내아이애 유기농쌀 스스로 스틱 단호박 3p + 자색고구마 3p,내아이애 유기농쌀 떡뻥 사과 3p +바나나 3p,내아이애 요거트 현미 요거링 딸기 3p + 블루베리 3p,내이브로 동결건조 과일칩
141,아기밀냠냠 순곡물바 3종 혼합,0.19313819577735125,0.9,0.0007388021387695814,0.6774193548387096,짱죽 헬로 짱 유기농 과자 9종 세트,베베쿡 쌀쿵 쌀과자,올가홀푸드 순수한 딸기칩 13g,그린원푸드 유기농 과자 떡뻥 3종세트
142,맘마밀 요미요미 유기농쌀과자 7개월,0.16770633397312862,0.9,0.0008890669805532251,0.8387096774193548,프로엠 요거팜 무농약 쌀로만든 블루베리 스낵,프로엠 맘스케어 유기농 까까,이든힐 퍼프 과일맛 스낵,청오 유기농 쌀튀밥 쌀과자
143,Hot Kid 어린이 멈-멈 오가닉 스트로베리 라이스 비스킷 60g,0.06285988483685222,0.9,0.0031179954670106065,0.6935483870967741,Hot Kid 차일드 멈-멈 오리지널 오가닉 라이스 러스크 50g,빙그레 뽀로로와 친구들 카카오,Baby Mum-Mum 라이스 러스크 50g,Hot Kid 차일드 멈-멈 사과 & 호박 라이스 러스크 50g
144,엘빈즈 쌀눈담은 건강한 쌀과자 곡물그대로 6p V세트,0.20057581573896355,0.9,2.5044140297273947e-05,0.3225806451612903,엘빈즈 쌀눈 담은 건강한 과자 곡물 그대로 6p J세트,엘빈즈 쌀눈 담은 건강한 과자 곡물 그대로 6p L세트,[엘빈즈] 엘빈즈 쌀눈 핫도그 (10개입),엘빈즈 쌀눈 담은 건강한 과자 곡물 그대로 6p A세트
145,아이배냇 핑거 요거트,0.5412667946257198,0.9,0.032832867929726145,0.4032258064516129,해피 퍼프스 아무거나 3개 담기,[야미얼스] 막대사탕100개-아이키커/알사탕/캔디/화이트데이/간식,아이배냇 사과 조아 과일칩,[커클랜드] 커클랜드 젤리벨리 젤리빈 1.8kg 45가지맛 코스트코
146,내이브로 과자링,0.2123320537428023,0.9,0.003368436869983346,0.06451612903225806,내아이애 정성빚은 쌀튀밥,내아이애 콩고물 쌀과자,내아이애 유기농 쌀과자 간식 셋트 (8+1이벤트),내아이애 스스로 스틱 5종 세트
147,그린원푸드 유기농 과자 떡뻥 3종세트,0.17082533589251442,0.9,0.0006010593671345747,0.5967741935483871,그린원푸드 유기농 떡뻥 과자 스틱 3종 세트,그린원푸드 유기농 스틱 쌀과자 7종 세트,아이앤미꼬마쌀과자/유기농쌀과자 샘플듬뿍,베베쿡 쌀쿵 쌀과자
148,볼과자,0.5345489443378119,0.9,0.0016779573999173545,0.16129032258064516,일동후디스 그릭 요거볼 핑거푸드,[코스트코] 웰치스 후르츠 젤리 100봉 2.55kg,후디스 냠냠 순 과일칩 10개 / 순사과 / 순배 / 순딸기,일동후디스 김과자
149,내아이애 유기농쌀 스스로 스틱 단호박 3p + 자색고구마 3p,0.31046065259117084,0.9,0.0016403911894714435,0.04838709677419355,내아이애 유기농쌀 떡뻥 사과 3p +바나나 3p,내아이애 요거트 현미 요거링 딸기 3p + 블루베리 3p,내아이애 유기농쌀 스스로 스틱 양파 3p + 브로콜리 3p,내이브로 동결건조 과일칩
150,엘빈즈 쌀눈 담은 건강한 과자 곡물 그대로 6p L세트,0.20057581573896355,0.9,0.0002379193328241025,0.3225806451612903,엘빈즈 쌀눈 담은 건강한 과자 곡물 그대로 6p J세트,엘빈즈 쌀눈담은 건강한 쌀과자 곡물그대로 6p V세트,[엘빈즈] 엘빈즈 쌀눈 핫도그 (10개입),엘빈즈 쌀눈 담은 건강한 과자 곡물 그대로 6p A세트
