,name,number,address,lat,lng
605,미래소아청소년과의원, 031-982-4242, 경기도 김포시 사우중로 77 (북변동 삼정프라자)  2층 ,126.7202798,37.6216253
606,미래아이소아과의원, 031-693-6135, 경기도 용인시 기흥구 동백중앙로 352 (동백동 신동백빌딩 301호)  ,127.1594626,37.282172499999994
607,미래여성산부인과의원, 02-806-1001, 경기도 광명시 범안로 1062 (하안동)  1~4층 6~7층 ,126.88074209999999,37.4627551
608,미래연세의원, 031-464-7701, 경기도 안양시 만안구 안양천서로 177 (안양동 래미안안양메가트리아)  지하1층 ,126.9365499,37.393932
611,미래의원, 031-223-7547, 경기도 용인시 기흥구 예현로 45 (서천동 천일프라자 301호)  ,127.06579750000002,37.2436542
612,미래이비인후과의원, 031-427-8275, 경기도 의왕시 모락로 16 (오전동 현대프라자)  307호 ,126.96707190000001,37.3594784
613,미래이비인후과의원, 031-792-8324, 경기도 하남시 대청로 33 (신장동 현대베스코아빌딩)  704호 ,127.2160102,37.5411145
614,미래이비인후과의원, 031-911-6105, 경기도 고양시 일산서구 중앙로 1574 (대화동 월드프라자)  402호 ,126.74747690000001,37.676593200000006
615,미사봄내과의원, 031-793-0369, 경기도 하남시 미사강변동로 79 (망월동)  미사역타워 602603호 ,127.19281170000001,37.5620105
617,미소드림의원, 031-618-7579, 경기도 평택시 세교공원로 66 (세교동 부영아파트)  상가1동 201호 ,127.0852822,37.003594799999995
620,미소아과의원, 031-666-8022, 경기도 평택시 이충로35번길 20-9 (이충동 센타프라자)  302,127.06646440000002,37.060418
621,미소아청소년과의원, 031-945-2400, 경기도 파주시 가람로116번길 57 (와동동 중앙타워)  301호 일부호 ,126.7645706,37.7349513
622,미앤미의원, 031-226-0309, 경기도 수원시 권선구 매탄로 11 (권선동 현대상가)  305호 ,127.0367188,37.253491700000005
623,미즈맘산부인과의원, 031-223-0020, 경기도 화성시 효행로 1063 (진안동 메디프렌드)  301호 ,127.04314690000001,37.2149941
625,미즈파크산부인과의원, 031-8003-7575, 경기도 화성시 동탄지성로 139 (능동 양진빌딩)  2~8층 ,127.06019309999999,37.2093436
629,민내과의원, 031-635-5714, 경기도 이천시 중리천로72번길 2 (중리동 이천시산림조합청사)  3층 ,127.4453115,37.2789193
630,민소아과의원, 032-323-7504, 경기도 부천시 계남로 127 (중동 한라마을아파트)  203호 ,126.7629996,37.5084857
632,민소아청소년과의원, 031-856-1175, 경기도 양주시 삼숭로38번길 80 (삼숭동 양주프라자1  2105호)  ,127.105875,37.796266700000004
633,민앤민소아청소년과의원, 031-421-0275, 경기도 안양시 동안구 동편로 16 (관양동 동편프라자)  403호 ,126.97149840000002,37.406039899999996
635,민정식엠엔엠소아청소년과의원, 031-565-2851, 경기도 구리시 장자대로 72 (수택동 미림프라자)  3층 304호 ,127.13846070000001,37.5872492
636,민트소아청소년과의원, 031-916-1190, 경기도 고양시 일산서구 하이파크3로 84 (덕이동신성프라자403호) ,126.753142,37.698930499999996
637,믿음내과의원, 031-719-1108, 경기도 성남시 분당구 정자로 144 (정자동 우성4단지상가)  103~104호 ,127.12080990000001,37.362482
639,박가정의원, 031-423-9776, 경기도 안양시 동안구 경수대로 430 (호계동 이편한세상대림아파트상가A동)  203호 ,126.96258290000002,37.3642045
643,박내과의원, 031-972-2111, 경기도 고양시 덕양구 토당로 115 (토당동 금호프라자)  212호 ,126.81696370000002,37.6252702
644,박내과의원, 032-342-2336, 경기도 부천시 역곡로 7 (역곡동 스카이빌딩)  301~302호 ,126.8113402,37.4859744
647,박상준소아청소년과의원, 031-573-8275, 경기도 남양주시 진접읍 해밀예당1로 30-9 (폴리프라자 Ⅰ)  305306호 ,127.1867774,37.7116718
648,박상현내과의원, 031-283-7706, 경기도 용인시 기흥구 마북로 159 (마북동 한성프라자)  ,127.12352290000001,37.3040667
649,박상현소아청소년과의원, 02-2688-2163, 경기도 광명시 광명로 877 (광명동 한진아파트)  한진B상가동 2304호 ,126.85218459999999,37.4779305
650,박샘소아청소년과의원, 031-691-8275, 경기도 평택시 중앙로 176 (합정동 SK뷰주상복합2)  222호 ,127.10236299999998,36.991550200000006
655,박소아과의원, 031-904-0978, 경기도 고양시 일산동구 강송로 169 (마두동 한주프라자202호) ,126.7836301,37.653786600000004
656,박소아과의원, 032-324-7153, 경기도 부천시 조마루로 137 (중동 포도마을삼보상가)  204호 ,126.7593244,37.499931200000006
657,박소아청소년과의원, 031-246-3375, 경기도 수원시 장안구 송원로 81 (조원동 메가플러스)  ,127.00922890000001,37.302136700000005
659,박소아청소년과의원, 031-944-6970, 경기도 파주시 시청로 209 (아동동 호수빌딩)  2층 ,126.7758369,37.7709367
660,박수언소아청소년과의원, 031-897-1011, 경기도 용인시 수지구 현암로 121 (죽전동 에머랄드존)  202,127.12284240000001,37.331975899999996
661,박승남소아과의원, 031-878-7288, 경기도 의정부시 녹양로 77 (녹양동)  12층 ,127.03397350000002,37.7577641
665,박이비인후과의원, 031-241-8275, 경기도 수원시 장안구 수성로258번길 3 (영화동 메가플러스)  201호 ,127.00104280000001,37.2895829
667,박재성내과의원, 031-317-8003, 경기도 시흥시 연성로 83 (하상동 현대프라자)  301,126.8128095,37.391023600000004
670,박진녕소아청소년과의원, 031-283-9195, 경기도 용인시 기흥구 구성로 88 (언남동 국민은행) ,127.11893700000002,37.2941266
671,박진아소아청소년과의원, 031-943-4762, 경기도 파주시 새꽃로 62 (금촌동 베스트프라자)  303호 ,126.7689972,37.755515700000004
673,반디소아청소년과의원, 031-372-8220, 경기도 화성시 동탄대로시범길 261 (청계동 리더스프라자)  403,127.10219409999999,37.2016986
676,밝은미래소아청소년과의원, 031-278-8833, 경기도 화성시 봉담읍 동화길 81-10 (상도프라자)  405406호 ,126.95862779999999,37.2171774
677,밝은미래소아청소년과의원, 031-453-9027, 경기도 의왕시 경수대로 236 (고천동 한국빌딩)  2층 ,126.97451059999999,37.3479283
678,밝은세상의원, 031-303-1919, 경기도 수원시 장안구 경수대로 940 (조원동일호골든타워 301호) ,127.00803490000001,37.303154799999994
679,밝은아이소아청소년과의원, 031-559-5703, 경기도 남양주시 늘을2로 26 (호평동 메인시네마타워502호)  ,127.2441196,37.655093
682,방찬호소아청소년과의원, 031-293-2346, 경기도 수원시 권선구 상탑로 52 (탑동 일신빌딩)  2층 ,126.9768682,37.2714025
683,배곧사랑내과의원, 031-497-1002, 경기도 시흥시 배곧3로 80 (정왕동 센터프라자)  4층 402호 ,126.7290674,37.370549600000004
684,배소아청소년과의원, 031-8005-8386, 경기도 용인시 기흥구 구갈로 70 (구갈동 메가타운)  602호 ,127.1116745,37.2805353
688,백세미래의원, 031-840-9988, 경기도 의정부시 장곡로 554 (신곡동 광장골드상가)  301호 ,127.0644061,37.7487193
690,벗이비인후과의원, 02-898-5800, 경기도 광명시 금하로 464 (소하동 메이져리치안)  4층 401-404호 ,126.88404979999999,37.44827120000001
693,베스트의원, 031-673-5009, 경기도 안성시 남파로 73-3 (아)상가)  3층 (신소현동 코아루,127.2579466,37.0163476
694,베일러이화산부인과의원, 031-710-9670, 경기도 성남시 분당구 성남대로 385 (정자동 분당클리닉)  301호 302호 ,127.1075107,37.370560499999996
697,별내마리산부인과의원, 031-564-7373, 경기도 남양주시 별내3로 320 (별내동 센트럴프라자)  2~5층 ,127.11780870000001,37.66600820000001
698,별내참사랑의원, 031-528-0175, 경기도 남양주시 별내3로 318 (별내동 리츠프라자 Ⅱ)  301호 ,127.11791170000001,37.665861
700,별이비인후과의원, 02-898-3651, 경기도 광명시 오리로 801 (하안동 e편한세상센트레빌아파트)  가상가동 4층 401호 ,126.86746049999999,37.4686239
701,별이비인후과의원, 031-853-3308, 경기도 의정부시 용민로 407 (낙양동 한덕프라자)  3층 301호 ,127.1135956,37.7556234
703,보라이비인후과의원, 031-241-7771, 경기도 수원시 장안구 송원로 20 (송죽동 수원 아너스빌 위즈)  3층 301,127.00656609999999,37.297095500000005
705,보람의원, 031-385-2050, 경기도 안양시 동안구 관평로138번길 53 (평촌동 부영아파트상가)  306호 ,126.965029,37.390636900000004
706,보람의원, 031-508-4999, 경기도 시흥시 군자로 520 (거모동 동운디오빌)  206호 ,126.7848874,37.34385
707,보아스이비인후과의원, 031-406-5075, 경기도 안산시 상록구 샘골로 142 (본오동 동보프라자)  ,126.8633574,37.2964088
710,본연합의원, 031-916-7576, 경기도 고양시 일산서구 하이파크3로78번길 1 (덕이동 리더스프라자)  4층 2호 ,126.75314009999998,37.6986473
712,봄날에내과의원, 031-878-7575, 경기도 의정부시 천보로 38 (민락동 파스텔시티)  4층 404호 ,127.09685970000001,37.744036200000004
715,봄빛의원, 031-796-7567, 경기도 하남시 미사강변북로 65-1 (선동 미사강변더샵리버포레)  205호 ,127.1848726,37.5737717
717,봄소아청소년과의원, 031-204-0365, 경기도 수원시 영통구 영통로 195 (망포동 골든스퀘어)  5층 505호 ,127.055869,37.2452924
719,봄소아청소년과의원, 031-264-1275, 경기도 용인시 수지구 신봉2로 2 (신봉동 센트럴500상가)  310,127.07806140000001,37.32318720000001
721,봄소아청소년과의원, 031-8017-7555, 경기도 성남시 분당구 판교로 372 (삼평동 스타식스코아1)  405호 ,127.1156703,37.4037093
723,봄소아청소년과의원, 031-967-9696, 경기도 고양시 덕양구 호국로 819 (주교동 신도빌딩)  1층 ,126.8383092,37.6588097
724,봄소아청소년과의원, 031-987-7502, 경기도 김포시 김포한강1로51번길 12 (장기동 동서메디칼빌딩)  3층 ,126.66770279999999,37.6436326
729,부곡사랑빛의원, 031-461-2260, 경기도 군포시 송부로291번안길 3-33 (부곡동 의왕프라자)  201,126.9450145,37.3220042
731,부천삼성정형외과소아청소년과의원, 032-611-7272, 경기도 부천시 부천로 108 (원미동 참솔빌딩)  ,126.7852232,37.4938104
732,부천서울어린이병원, 032-1600-3875, 경기도 부천시 송내대로265번길 19 (상동 대신프라자)  4,126.7579193,37.5064897
734,부천씨디씨&#40;CDC&#41;어린이소아청소년과의원, 032-327-2738, 경기도 부천시 길주로 191 (중동 금영플라자)  201호 ,126.763865,37.5051461
735,부천연세365의원, 032-663-0365, 경기도 부천시 부천로 1 (심곡본동 부천역사쇼핑몰)  1층 105-1호 ,126.7826495,37.484036700000004
736,부천연합의원, 032-611-4075, 경기도 부천시 경인로216번길 27 (심곡본동 나노테마타운)  ,126.7796422,37.482082
737,부천우리병원, 032-672-4100, 경기도 부천시 소사로 766 (원종동 원종로 52)  ,126.80516399999999,37.524414
738,부천이비인후과의원, 032-663-0207, 경기도 부천시 중동로 48 (송내동 대우프라자)  402호 ,126.76421859999999,37.484410600000004
739,부천제일의원, 032-671-9011, 경기도 부천시 옥산로138번길 30 (춘의동 광성아파트)  1층 1호 ,126.78205,37.5055583
740,부천중앙내과의원, 032-611-7510, 경기도 부천시 중동로 143 (중동 원남빌딩)  2층 ,126.76655670000001,37.4927232
741,부천중앙병원, 032-681-2333, 경기도 부천시 소사로 797 (원종동 지하1일부,126.80441409999999,37.527232899999994
743,분당박소아청소년과의원, 031-702-7585, 경기도 성남시 분당구 양현로94번길 21 (이매동 분당코아빌딩)  304호 ,127.12638229999999,37.3909961
744,분당서울대학교병원, 031-1588-3369, 경기도 성남시 분당구 구미로173번길 82 (구미동 분당서울대학교병원) ,127.1232509,37.351980700000006
745,분당서울의원, 031-707-7582, 경기도 성남시 분당구 벌말로 35 (야탑동 대명빌딩)  203호 ,127.13799399999999,37.411184399999996
746,분당소아청소년과의원, 031-703-3375, 경기도 성남시 분당구 중앙공원로39번길 49 (서현동 지엔느오피스텔)  203~203-1호,127.12477109999999,37.3837998
747,분당에이치병원, 031-1577-5975, 경기도 성남시 분당구 백현로 97 (수내동)  1004호1005호,127.1114003,37.376844
748,분당연세가정의학과의원, 031-717-7934, 경기도 성남시 분당구 미금로 45 (구미동 진도훼미리프라자)  307호 ,127.1157864,37.337358200000004
749,분당제일여성병원, 031-725-8500, 경기도 성남시 분당구 서현로180번길 27 (서현동 분당제일여성병원)  1~6층 ,127.12179009999998,37.386978899999995
751,비젼내과의원, 031-898-1188, 경기도 용인시 기흥구 보정로 115 (보정동 우영프라자) ,127.1151612,37.319803
753,사단법인 공감직업환경의학센터 향남공감의원, 031-352-0911, 경기도 화성시 향남읍 행정서로3길 34-6 (34층)  ,126.91871599999999,37.1307652
754,사랑내과의원, 031-266-7575, 경기도 용인시 수지구 대지로 58 (죽전동 선진포리스트)  가동 308호 ,127.1150168,37.328261600000005
757,사랑소아청소년과의원, 070-4265-8911, 경기도 김포시 김포한강8로 378 (구래동 웅신프라자)  6층 601호 ,126.6268595,37.643629600000004
759,사랑의의원, 031-654-0654, 경기도 평택시 세교공원로 66 (세교동)  2층 205호 (세교동 부영상가) ,127.0852822,37.003594799999995
762,산본연세내과의원, 031-399-2456, 경기도 군포시 산본로343번길 9 (산본동 성진빌딩)  701,126.93174499999999,37.3606185
763,산본연세소아청소년과의원, 031-397-3003, 경기도 군포시 산본천로 62 (산본동 인베스텔)  402호 ,126.9304003,37.3605583
769,삼성내과의원, 031-796-3341, 경기도 하남시 덕풍동로 111 (덕풍동 풍산캐슬빌딩)  402호 ,127.2084406,37.551207700000006
770,삼성내과의원, 032-675-9177, 경기도 부천시 원종로 7 (원종동 충남상가)  2층 ,126.8007696,37.524192
773,삼성드림소아청소년과의원, 031-275-8270, 경기도 용인시 기흥구 강남동로 10 (구갈동 강남피아)  ,127.12822079999998,37.271226299999995
774,삼성드림소아청소년과의원, 031-365-4141, 경기도 수원시 영통구 광교로 191 (이의동 이마트 광교점)  3층 ,127.04689990000001,37.2963686
777,삼성드림소아청소년과의원, 031-735-7355, 경기도 성남시 수정구 산성대로 433 (단대동 2층)  ,127.15906149999999,37.4506565
778,삼성드림아이소아청소년과의원, 031-283-1088, 경기도 용인시 기흥구 마북로154번길 3 (마북동 테라스가든 B동 203호)  ,127.12400149999999,37.3037445
779,삼성드림아이소아청소년과의원, 031-759-9179, 경기도 성남시 수정구 위례광장로 310 (창곡동 우성트램타워)  B동 5층 502호 ,127.1424374,37.472730299999995
780,삼성드림의원, 031-403-8575, 경기도 안산시 단원구 화정천동로4길 24 (와동 진목공)  ,126.82112959999999,37.344545700000005
781,삼성미래산부인과의원, 032-662-6100, 경기도 부천시 부흥로 270 (1층~3층6층))  (중동,126.77259509999999,37.494796
782,삼성베스트의원, 031-977-9077, 경기도 고양시 일산동구 무궁화로 237 (중산동 이마트풍산점)  4층 ,126.7871409,37.673854600000006
784,삼성봄소아청소년과의원, 031-758-8088, 경기도 성남시 수정구 수정로 106 (수진동 SR프라자)  2층 204호 ,127.1322115,37.4407229
785,삼성서울연합의원, 031-591-1092, 경기도 남양주시 호평로67번길 1 (호평동 2.3층)  ,127.2473218,37.6563335
786,삼성연합의원, 031-221-8575, 경기도 화성시 병점2로 46 (병점동 테성빌딩)  3층 302,127.0417568,37.2066682
790,삼성제일소아청소년과의원, 031-8003-0001, 경기도 화성시 동탄솔빛로 67 (반송동 성우프라자)  303호 ,127.07427790000001,37.1948506
792,삼성키즈I소아청소년과의원, 02-371-1275, 경기도 고양시 덕양구 신원로 40 (신원동 삼송씨티프라자)  301호 ,126.8884774,37.6639579
794,삼성키즈소아청소년과의원, 031-224-7737, 경기도 수원시 권선구 동수원로145번길 73 (권선동 수원아이파크시티13단지)  ,127.0262399,37.2430321
795,삼성키즈소아청소년과의원, 031-426-1275, 경기도 안양시 동안구 동편로 136 (관양동 경진빌딩)  1동 202호 ,126.9671134,37.4101412
796,삼성키즈소아청소년과의원, 031-431-0365, 경기도 시흥시 배곧3로 96 (정왕동 M-플러스)  508호 ,126.7302942,37.3695612
797,삼성키즈소아청소년과의원, 031-501-1722, 경기도 안산시 상록구 반석로 8 (본오동 롯데마트 상록점 3층) ,126.86076979999999,37.2961701
800,삼성키즈소아청소년과의원, 031-796-0875, 경기도 하남시 미사강변대로226번길 14 (망월동 예스프라자13)  204호 ,127.1847094,37.5696931
803,삼성편한내과의원, 031-703-5075, 경기도 성남시 분당구 운중로 233 (판교동 한솔프라자)  202,127.08899699999999,37.3900388
804,삼성편한내과의원, 031-984-8575, 경기도 김포시 풍무로 105 (풍무동 풍무프라자)  303호 ,126.72186799999999,37.604937899999996
807,삼송늘푸른소아청소년과의원, 02-371-3004, 경기도 고양시 덕양구 삼송로 94-22 (삼송동 신성프라자)  301호 ,126.88408829999999,37.6503316
808,삼송상쾌한이비인후과의원, 02-381-9136, 경기도 고양시 덕양구 권율대로 886 (신원동)  4층 12호 ,126.88955959999998,37.662738899999994
809,삼정가정의원, 031-339-3050, 경기도 용인시 처인구 한터로152번길 2 (고림동이튼플라자)  314호 ,127.2270497,37.248511
810,상동드림웰의원, 032-329-9193, 경기도 부천시 길주로 118 (상동 삼성홈플러스상동점)  3층 일부호 ,126.7551017,37.5042343
811,상동서울가정의학과의원, 032-328-4646, 경기도 부천시 조마루로 103 (상동 서울프라자)  2층 ,126.75525490000001,37.5004549
812,상동세란가정의학과의원, 032-325-5325, 경기도 부천시 상일로 71 (상동 반달종합상가)  210호 ,126.75084209999999,37.4926579
813,상록우리들소아청소년과의원, 031-407-9797, 경기도 안산시 상록구 본삼로 49 (본오동 대명빌딩)  301호 ,126.86551940000001,37.3010955
815,상쾌한이비인후과의원, 031-205-5075, 경기도 용인시 기흥구 서천로127번길 3-3 (서천동 에스비타운 304호)  ,127.07251000000001,37.2368365
817,상쾌한이비인후과의원, 031-441-7300, 경기도 안양시 동안구 관악대로 103 (비산동 103에비뉴)  503호 .504호 ,126.9354289,37.3991582
818,상쾌한이비인후과의원, 031-783-2070, 경기도 성남시 분당구 정자일로 248 (정자동 파크뷰상가)  501호 ,127.1069817,37.3750981
819,상쾌한이비인후과의원, 031-8003-8275, 경기도 화성시 동탄솔빛로 44 (반송동 신성프라자)  301,127.0729473,37.1928934
821,상쾌한이비인후과의원, 031-922-2285, 경기도 고양시 일산서구 중앙로 1565 (대화동 메드위즈)  401호 ,126.74775179999999,37.6756497
822,상탑성모의원, 031-701-7018, 경기도 성남시 분당구 야탑로 243 (야탑동 부건프라자)  3층 ,127.1455226,37.407377600000004
824,새롬가정의학과의원, 031-938-7388, 경기도 고양시 덕양구 중앙로 438 (행신동 상업용지 F23아름터프라자)  202호 ,126.8467138,37.61800770000001
825,새롬소아청소년과의원, 031-563-0075, 경기도 구리시 건원대로 91 (인창동 중앙빌딩)  2층 ,127.1382687,37.6091037
828,새봄연합의원, 031-375-5321, 경기도 오산시 오산로 79 (갈곶동 리치타워)  301호 ,127.06884170000001,37.1339641
832,새서울의원, 031-821-2800, 경기도 의정부시 평화로 660 (가능동 동진빌딩)  2층 ,127.0448185,37.750878799999995
833,새연세소아청소년과의원, 031-262-6613, 경기도 용인시 수지구 풍덕천로 89 (풍덕천동 신정마을가상가동)  201~202호 ,127.0920138,37.3213126
834,새하늘이비인후과의원, 031-845-5075, 경기도 의정부시 추동로 15 (신곡동 대명프라자)  301호 ,127.05779879999999,37.7432494
837,샛별소아청소년과의원, 031-938-0191, 경기도 고양시 덕양구 백양로 51 (화정동 네이버타운)  304호 ,126.83328529999999,37.63028
838,서내과의원, 031-388-1023, 경기도 안양시 동안구 평촌대로 141 (호계동 트윈프라자)  401호 ,126.9587718,37.384605799999996
839,서울365소아청소년과의원, 031-948-6405, 경기도 파주시 미래로 610 (와동동 운정메디컬프라자)  302호 ,126.751447,37.731652600000004
841,서울가정의원, 031-794-7575, 경기도 하남시 대청로116번길 30-1 (창우동 은행아파트상가)  203호 ,127.2239959,37.5378973
844,서울가정의학과의원, 031-452-0016, 경기도 안양시 동안구 경수대로 609 (호계동 호원빌딩)  2층 ,126.9555665,37.3767338
845,서울가정의학과의원, 031-705-3395, 경기도 성남시 분당구 장미로 101 (야탑동 장미마을 근린상가)  1202호 ,127.1293787,37.415968
846,서울가정의학과의원, 031-852-0151, 경기도 의정부시 용현로 158 (민락동 한영빌딩)  3층 ,127.09341409999999,37.740415500000005
849,서울꾸러기의원, 031-276-9799, 경기도 용인시 수지구 대지로 20 (죽전동 죽전빌딩)  201호 ,127.11227109999999,37.327059399999996
851,서울내과의원, 031-222-7506, 경기도 화성시 효행로 1072 (병점동 상록프라자)  405,127.04429309999999,37.214969700000005
854,서울내과의원, 031-859-0400, 경기도 양주시 회정로 114 (덕정동 금강프라자 301호)  ,127.0659128,37.837244399999996
856,서울드림소아청소년과의원, 031-928-6030, 경기도 의정부시 천보로 44 (민락동 해동본타워)  8,127.09634579999998,37.7443253
859,서울미래소아청소년과의원, 031-426-9010, 경기도 안양시 동안구 흥안대로 378 (평촌동 서울안과빌딩)  201호 ,126.9733622,37.3881529
860,서울베스트의원, 031-381-9400, 경기도 안양시 동안구 동안로 11 (호계동 무궁화코오롱아파트 상가)  3층 301호 ,126.95553079999999,37.380734000000004
861,서울본의원, 031-671-1121, 경기도 안성시 아양로 73 (아양동 안성서희스타힐스아파트)  104호 ,127.25759920000002,37.004090600000005
863,서울삼성내과의원, 031-231-0055, 경기도 화성시 병점2로 38 (병점동 삼성프라자)  2층 ,127.04100290000001,37.2064232
864,서울삼성내과의원, 031-431-7117, 경기도 시흥시 배곧3로 96 (정왕동 M-플러스)  411호~412호 ,126.7302942,37.3695612
867,서울삼성내과의원, 031-949-9475, 경기도 파주시 청석로 272 (동패동 센타프라자1)  501호 ,126.71771559999999,37.72612120000001
868,서울삼성연합외과의원, 031-637-3119, 경기도 이천시 중리천로 76 (중리동 라온펠리스)  401호 ,127.44574920000001,37.278464
871,서울삼성의원, 031-996-8861, 경기도 김포시 봉화로182번길 42 (북변동 산호종합상가)  308호 ,126.70376529999999,37.6290909
872,서울새로운내과의원, 031-275-2255, 경기도 용인시 기흥구 용구대로2394번길 2 (마북동 팬아시아빌딩)  403,127.1074949,37.2998155
874,서울성모의원, 031-947-5275, 경기도 파주시 숲속노을로 275 (문발동 진원빌딩)  503,126.7108602,37.725036100000004
875,서울성모이비인후과의원, 031-239-5075, 경기도 화성시 병점서로 33 (병점동 두산탑프라자)  302호 ,127.0399281,37.2055535
876,서울소망이비인후과의원, 031-372-7119, 경기도 화성시 동탄대로시범길 146 (청계동 포트센트럴시티)  4층 403호 ,127.1131337,37.200337700000006
877,서울소아과의원, 031-381-5275, 경기도 안양시 동안구 동안로 194 (비산동 샛별한양스포츠센터)  216호 ,126.949145,37.3956432
880,서울소아청소년과의원, 031-217-1188, 경기도 용인시 기흥구 흥덕중앙로 41 (영덕동 흥덕웰스프라자)  ,127.0714555,37.2765075
881,서울소아청소년과의원, 031-293-9618, 경기도 수원시 장안구 화산로 87 (천천동 정문상가)  201호 ,126.9824129,37.291735100000004
883,서울소아청소년과의원, 031-613-2851, 경기도 화성시 동탄반석로 124 (반송동 쎈타프라자)  5층 501호 ,127.0715787,37.200033399999995
885,서울소아청소년과의원, 031-713-7340, 경기도 성남시 분당구 내정로165번길 10-6 (수내동 수내프라자)  2층 ,127.11910320000001,37.3742299
891,서울아산나은의원, 031-792-8278, 경기도 하남시 미사강변서로 167-1 (망월동 미사강변도시17단지)  2층 ,127.18256770000002,37.564906
892,서울아산내과의원, 031-559-6650, 경기도 남양주시 경춘로1256번길 9 (평내동 오렌지웰빙타워)  401호 ,127.23541200000001,37.6461178
893,서울아산이비인후과의원, 02-2684-7900, 경기도 광명시 오리로 865 (철산동 명지빌딩)  2층 1호 ,126.8658594,37.475237799999995
894,서울아이키소아청소년과의원, 031-851-3001, 경기도 의정부시 오목로225번길 162 (민락동 민락시티프라자)  302호 ,127.09584720000001,37.74441029999999
895,서울앤서울소아과의원, 031-859-1929, 경기도 동두천시 지행로 50 (지행동 성지타워)  407호 ,127.0526257,37.8921152
897,서울엘소아청소년과의원, 031-521-8305, 경기도 남양주시 와부읍 덕소로 180 (덕소두산위브아파트 상가동)  313 314호 ,127.2152727,37.579935600000006
898,서울여성병원, 031-985-7582, 경기도 김포시 김포대로 829 (사우동 서울여성병원) ,126.72123899999998,37.6188986
899,서울여성병원, 032-230-3000, 경기도 부천시 길주로 84 (상동)  1~7층8층 일부,126.7516041,37.5053201
901,서울연합내과의원, 031-554-8275, 경기도 남양주시 별내5로5번길 11 (별내동 성산메디칼타워)  302,127.11265870000001,37.650292
904,서울연합의원, 031-378-6734, 경기도 화성시 동탄순환대로 685 (영천동 동탄메디피아)  504호 ,127.1109261,37.2059564
907,서울온의원, 031-388-9889, 경기도 안양시 동안구 관평로 314 (관양동 테라리움)  3층 ,126.9575507,37.404374100000005
908,서울위즈소아청소년과의원, 031-212-1275, 경기도 수원시 영통구 센트럴타운로 94 (이의동 앤에스코어)  302호 ,127.0508664,37.291943599999996
909,서울으뜸소아청소년과의원, 031-657-6296, 경기도 평택시 비전3로 25 (비전동 골든프라자)  301호 ,127.1047915,37.0024282
910,서울의원, 031-281-8276, 경기도 용인시 기흥구 중부대로788번길 3 (상하동 신풍빌딩)  ,127.14253049999999,37.2580032
913,서울의원, 031-964-1300, 경기도 고양시 덕양구 통일로 774 (관산동)  2 3층 ,126.86455,37.6880369
915,서울이비인후과의원, 031-456-7582, 경기도 안양시 동안구 경수대로 428 (호계동)  301302호 ,126.96251720000001,37.362268900000004
917,서울이비인후과의원, 031-858-9760, 경기도 동두천시 지행로 50 (지행동)  401402,127.0526257,37.8921152
920,서울중앙의원, 031-826-7565, 경기도 의정부시 동일로454번길 6 (신곡동 풍림한국아파트상가)  204호 ,127.05995700000001,37.7286412
921,서울참소아과의원, 031-232-6275, 경기도 화성시 병점1로 221 (진안동 화인메디칼프라자)  4층 ,127.0418071,37.2136177
922,서울키즈소아청소년과의원, 031-427-7070, 경기도 안양시 동안구 경수대로 428 (호계동 덕유파크)  311호,126.96251720000001,37.362268900000004
925,서울하나로의원, 031-837-7582, 경기도 의정부시 평화로 375 (호원동 회룡프라자)  501,127.04785729999999,37.7252733
926,서울햇님소아청소년과의원, 031-261-6288, 경기도 용인시 기흥구 구성3로 38 (청덕동 휴먼시아물푸레마을5단지아파트 B103호) ,127.15107909999999,37.2962402
928,서윤소아청소년과의원, 031-795-2587, 경기도 하남시 미사강변대로 206 (망월동 하남리더스프라자)  503호504호 ,127.18515090000001,37.568025
930,서정화내과의원, 02-893-3300, 경기도 광명시 하안로 313 (하안동 근영빌딩)  3층 ,126.878876,37.4632763
931,서지영소아청소년과의원, 031-711-3623, 경기도 성남시 분당구 미금일로 55 (구미동 하얀마을6단지상가동)  201호 ,127.11367150000001,37.345818799999996
933,석광가정의원, 02-894-5743, 경기도 광명시 금하로 525 (소하동 AH빌딩)  3층 301호 ,126.89033020000001,37.4512509
934,석소아청소년과의원, 02-2683-7100, 경기도 광명시 철산로 21 (철산동 광명빌딩)  201호 ,126.86831090000001,37.476575200000006
937,선내과의원, 031-716-9759, 경기도 성남시 분당구 돌마로90번길 4 (구미동 엘레강스프라자)  303호 ,127.1117376,37.3497188
940,선이비인후과의원, 031-982-1275, 경기도 김포시 풍무로 105 (풍무동 풍무프라자)  203호 ,126.72186799999999,37.604937899999996
941,선재의원, 031-497-5155, 경기도 시흥시 옥구천동로 404 (정왕동 월드크리닉)  101호 ,126.7314611,37.3562158
945,설이비인후과의원, 02-2688-3573, 경기도 광명시 오리로 949 (광명동 화촌빌딩)  3층 ,126.85757659999999,37.4782925
950,성모가정의학과의원, 031-748-1482, 경기도 성남시 중원구 순환로 188 (상대원동 궁전아파트상가)  2층 2호 ,127.17977169999999,37.4402446
951,성모권내과의원, 032-613-7890, 경기도 부천시 중동로 100 (중동 펠리스카운티아파트상가)  아이파크동 404호 ,126.7657982,37.488778499999995
957,성모별빛소아청소년과의원, 031-529-7539, 경기도 남양주시 별내5로5번길 3 (별내동 마들프라자)  3층 301호 ,127.1133662,37.6497446
